,file_name,start,duration,Speaker_id,end,title
3924,ES2004b.Mix-Headset,1340.555,4.095,MEE014,1344.65,ES2004b
3925,ES2004b.Mix-Headset,1343.169,10.773,FEE013,1353.942,ES2004b
3926,ES2004b.Mix-Headset,1352.593,3.663,MEE014,1356.256,ES2004b
3927,ES2004b.Mix-Headset,1353.22,0.926,MEO015,1354.146,ES2004b
3928,ES2004b.Mix-Headset,1354.787,16.225,FEE013,1371.012,ES2004b
3929,ES2004b.Mix-Headset,1356.831,1.027,MEO015,1357.858,ES2004b
3930,ES2004b.Mix-Headset,1357.472,0.4,MEE014,1357.872,ES2004b
3931,ES2004b.Mix-Headset,1366.496,1.728,FEE016,1368.224,ES2004b
3932,ES2004b.Mix-Headset,1369.584,0.748,MEE014,1370.332,ES2004b
3933,ES2004b.Mix-Headset,1369.984,2.56,FEE016,1372.544,ES2004b
3934,ES2004b.Mix-Headset,1371.888,13.76,FEE013,1385.648,ES2004b
3935,ES2004b.Mix-Headset,1380.288,0.768,FEE016,1381.056,ES2004b
3936,ES2004b.Mix-Headset,1383.344,1.68,FEE016,1385.024,ES2004b
3937,ES2004b.Mix-Headset,1383.861,22.17,MEE014,1406.031,ES2004b
3938,ES2004b.Mix-Headset,1402.489,1.282,FEE013,1403.771,ES2004b
3939,ES2004b.Mix-Headset,1406.912,16.88,MEE014,1423.792,ES2004b
3940,ES2004b.Mix-Headset,1410.736,0.423,FEE013,1411.159,ES2004b
3941,ES2004b.Mix-Headset,1424.336,10.266,MEO015,1434.602,ES2004b
3942,ES2004b.Mix-Headset,1433.734,2.042,MEE014,1435.776,ES2004b
3943,ES2004b.Mix-Headset,1436.704,16.374,MEO015,1453.078,ES2004b
3944,ES2004b.Mix-Headset,1445.449,0.679,FEE016,1446.128,ES2004b
3945,ES2004b.Mix-Headset,1448.915,1.069,MEE014,1449.984,ES2004b
3946,ES2004b.Mix-Headset,1452.032,0.976,MEE014,1453.008,ES2004b
3947,ES2004b.Mix-Headset,1452.046,13.394,FEE013,1465.44,ES2004b
3948,ES2004b.Mix-Headset,1454.429,0.606,MEE014,1455.035,ES2004b
3949,ES2004b.Mix-Headset,1455.84,0.784,MEE014,1456.624,ES2004b
3950,ES2004b.Mix-Headset,1461.68,0.624,MEE014,1462.304,ES2004b
3951,ES2004b.Mix-Headset,1463.556,0.7,FEE016,1464.256,ES2004b
3952,ES2004b.Mix-Headset,1464.656,0.583,MEO015,1465.239,ES2004b
3953,ES2004b.Mix-Headset,1465.264,4.398,FEE016,1469.662,ES2004b
3954,ES2004b.Mix-Headset,1467.827,9.357,FEE013,1477.184,ES2004b
3955,ES2004b.Mix-Headset,1471.256,0.632,MEE014,1471.888,ES2004b
3956,ES2004b.Mix-Headset,1471.286,0.598,FEE016,1471.884,ES2004b
3957,ES2004b.Mix-Headset,1475.744,0.48,FEE016,1476.224,ES2004b
3958,ES2004b.Mix-Headset,1477.536,17.36,FEE016,1494.896,ES2004b
3959,ES2004b.Mix-Headset,1491.167,0.941,MEE014,1492.108,ES2004b
3960,ES2004b.Mix-Headset,1496.048,5.888,FEE016,1501.936,ES2004b
3961,ES2004b.Mix-Headset,1498.089,0.583,MEE014,1498.672,ES2004b
3962,ES2004b.Mix-Headset,1501.552,11.536,MEE014,1513.088,ES2004b
3963,ES2004b.Mix-Headset,1504.576,0.561,FEE016,1505.137,ES2004b
3964,ES2004b.Mix-Headset,1510.406,3.029,FEE016,1513.435,ES2004b
3965,ES2004b.Mix-Headset,1512.56,7.4,FEE013,1519.96,ES2004b
3966,ES2004b.Mix-Headset,1514.224,3.04,MEE014,1517.264,ES2004b
3967,ES2004b.Mix-Headset,1514.27,0.434,FEE016,1514.704,ES2004b
3968,ES2004b.Mix-Headset,1517.2,0.787,FEE016,1517.987,ES2004b
3969,ES2004b.Mix-Headset,1519.6,0.448,FEE016,1520.048,ES2004b
3970,ES2004b.Mix-Headset,1520.816,1.008,FEE013,1521.824,ES2004b
3971,ES2004b.Mix-Headset,1521.776,7.024,FEE016,1528.8,ES2004b
3972,ES2004b.Mix-Headset,1529.938,8.126,FEE016,1538.064,ES2004b
3973,ES2004b.Mix-Headset,1537.016,2.472,MEO015,1539.488,ES2004b
3974,ES2004b.Mix-Headset,1537.088,0.325,MEE014,1537.413,ES2004b
3975,ES2004b.Mix-Headset,1539.6,0.656,FEE016,1540.256,ES2004b
3976,ES2004b.Mix-Headset,1540.176,1.339,MEE014,1541.515,ES2004b
3977,ES2004b.Mix-Headset,1540.233,3.734,MEO015,1543.967,ES2004b
3978,ES2004b.Mix-Headset,1542.246,6,FEE016,1548.246,ES2004b
3979,ES2004b.Mix-Headset,1547.189,3.019,FEE013,1550.208,ES2004b
3980,ES2004b.Mix-Headset,1551.984,27.888,FEE013,1579.872,ES2004b
3981,ES2004b.Mix-Headset,1554.496,0.304,FEE016,1554.8,ES2004b
3982,ES2004b.Mix-Headset,1564.512,0.448,FEE016,1564.96,ES2004b
3983,ES2004b.Mix-Headset,1571.852,0.548,MEE014,1572.4,ES2004b
3984,ES2004b.Mix-Headset,1572.59,0.757,MEO015,1573.347,ES2004b
3985,ES2004b.Mix-Headset,1573.376,0.704,FEE016,1574.08,ES2004b
3986,ES2004b.Mix-Headset,1578.381,0.867,FEE016,1579.248,ES2004b
3987,ES2004b.Mix-Headset,1580.876,2.884,FEE013,1583.76,ES2004b
3988,ES2004b.Mix-Headset,1582.528,10.864,FEE016,1593.392,ES2004b
3989,ES2004b.Mix-Headset,1592.176,0.464,FEE013,1592.64,ES2004b
3990,ES2004b.Mix-Headset,1595.36,7.664,FEE016,1603.024,ES2004b
3991,ES2004b.Mix-Headset,1604.688,11.548,FEE013,1616.236,ES2004b
3992,ES2004b.Mix-Headset,1612.48,0.628,MEO015,1613.108,ES2004b
3993,ES2004b.Mix-Headset,1617.472,6.992,FEE013,1624.464,ES2004b
3994,ES2004b.Mix-Headset,1622.368,1.443,MEE014,1623.811,ES2004b
3995,ES2004b.Mix-Headset,1625.776,11.856,FEE013,1637.632,ES2004b
3996,ES2004b.Mix-Headset,1631.856,1.344,MEE014,1633.2,ES2004b
3997,ES2004b.Mix-Headset,1635.265,0.496,FEE016,1635.761,ES2004b
3998,ES2004b.Mix-Headset,1636.608,0.336,MEO015,1636.944,ES2004b
3999,ES2004b.Mix-Headset,1638.64,20.16,FEE013,1658.8,ES2004b
4000,ES2004b.Mix-Headset,1647.712,1.62,MEE014,1649.332,ES2004b
4001,ES2004b.Mix-Headset,1656.735,8.849,MEE014,1665.584,ES2004b
4002,ES2004b.Mix-Headset,1662.464,0.458,FEE013,1662.922,ES2004b
4003,ES2004b.Mix-Headset,1664.104,2.344,FEE013,1666.448,ES2004b
4004,ES2004b.Mix-Headset,1665.648,4.784,FEE016,1670.432,ES2004b
4005,ES2004b.Mix-Headset,1668.912,0.48,MEE014,1669.392,ES2004b
4006,ES2004b.Mix-Headset,1669.376,25.265,FEE013,1694.641,ES2004b
4007,ES2004b.Mix-Headset,1671.633,1.17,MEE014,1672.803,ES2004b
4008,ES2004b.Mix-Headset,1675.888,0.544,MEE014,1676.432,ES2004b
4009,ES2004b.Mix-Headset,1679.52,0.832,FEE016,1680.352,ES2004b
4010,ES2004b.Mix-Headset,1689.815,0.85,FEE016,1690.665,ES2004b
4011,ES2004b.Mix-Headset,1693.296,5.962,MEE014,1699.258,ES2004b
4012,ES2004b.Mix-Headset,1696.912,5.969,FEE013,1702.881,ES2004b
4013,ES2004b.Mix-Headset,1697.184,1.871,FEE016,1699.055,ES2004b
4014,ES2004b.Mix-Headset,1700.587,0.629,FEE016,1701.216,ES2004b
4015,ES2004b.Mix-Headset,1701.92,12.688,MEE014,1714.608,ES2004b
4016,ES2004b.Mix-Headset,1702.464,0.736,FEE016,1703.2,ES2004b
4017,ES2004b.Mix-Headset,1711.204,0.842,FEE013,1712.046,ES2004b
4018,ES2004b.Mix-Headset,1711.408,1.117,FEE016,1712.525,ES2004b
4019,ES2004b.Mix-Headset,1714.528,1.9,FEE016,1716.428,ES2004b
4020,ES2004b.Mix-Headset,1716,6.224,MEE014,1722.224,ES2004b
4021,ES2004b.Mix-Headset,1717.76,0.581,FEE016,1718.341,ES2004b
4022,ES2004b.Mix-Headset,1720.489,0.942,FEE016,1721.431,ES2004b
4023,ES2004b.Mix-Headset,1721.983,1.009,FEE013,1722.992,ES2004b
4024,ES2004b.Mix-Headset,1723.072,46.128,FEE016,1769.2,ES2004b
4025,ES2004b.Mix-Headset,1747.31,0.562,MEE014,1747.872,ES2004b
4026,ES2004b.Mix-Headset,1748.427,0.769,FEE013,1749.196,ES2004b
4027,ES2004b.Mix-Headset,1769.12,25.392,MEE014,1794.512,ES2004b
4028,ES2004b.Mix-Headset,1770.619,0.791,FEE013,1771.41,ES2004b
4029,ES2004b.Mix-Headset,1782.816,1.954,FEE016,1784.77,ES2004b
4030,ES2004b.Mix-Headset,1793.504,6.994,FEE013,1800.498,ES2004b
4031,ES2004b.Mix-Headset,1793.792,0.704,FEE016,1794.496,ES2004b
4032,ES2004b.Mix-Headset,1800.345,0.855,FEE016,1801.2,ES2004b
4033,ES2004b.Mix-Headset,1801.232,4.72,FEE013,1805.952,ES2004b
4034,ES2004b.Mix-Headset,1802.512,1.451,FEE016,1803.963,ES2004b
4035,ES2004b.Mix-Headset,1804.128,1.439,MEO015,1805.567,ES2004b
4036,ES2004b.Mix-Headset,1804.704,12.592,FEE016,1817.296,ES2004b
4037,ES2004b.Mix-Headset,1805.98,0.926,MEE014,1806.906,ES2004b
4038,ES2004b.Mix-Headset,1813.424,0.704,MEE014,1814.128,ES2004b
4039,ES2004b.Mix-Headset,1813.532,2.596,FEE013,1816.128,ES2004b
4040,ES2004b.Mix-Headset,1816.368,3.968,MEE014,1820.336,ES2004b
4041,ES2004b.Mix-Headset,1818.176,18.239,FEE013,1836.415,ES2004b
4042,ES2004b.Mix-Headset,1819.415,0.707,FEE016,1820.122,ES2004b
4043,ES2004b.Mix-Headset,1823.168,0.88,MEE014,1824.048,ES2004b
4044,ES2004b.Mix-Headset,1825.173,1.531,MEE014,1826.704,ES2004b
4045,ES2004b.Mix-Headset,1825.616,0.586,FEE016,1826.202,ES2004b
4046,ES2004b.Mix-Headset,1828.33,0.758,FEE016,1829.088,ES2004b
4047,ES2004b.Mix-Headset,1832.864,0.576,FEE016,1833.44,ES2004b
4048,ES2004b.Mix-Headset,1833.801,9.64,MEO015,1843.441,ES2004b
4049,ES2004b.Mix-Headset,1834.755,0.445,FEE016,1835.2,ES2004b
4050,ES2004b.Mix-Headset,1839.404,0.692,MEE014,1840.096,ES2004b
4051,ES2004b.Mix-Headset,1841.872,3.664,FEE016,1845.536,ES2004b
4052,ES2004b.Mix-Headset,1842.272,2.864,MEE014,1845.136,ES2004b
4053,ES2004b.Mix-Headset,1843.958,35.434,FEE013,1879.392,ES2004b
4054,ES2004b.Mix-Headset,1847.488,0.624,MEO015,1848.112,ES2004b
4055,ES2004b.Mix-Headset,1848.576,0.677,FEE016,1849.253,ES2004b
4056,ES2004b.Mix-Headset,1848.817,0.479,MEE014,1849.296,ES2004b
4057,ES2004b.Mix-Headset,1850.82,0.924,MEE014,1851.744,ES2004b
4058,ES2004b.Mix-Headset,1853.296,2.784,FEE016,1856.08,ES2004b
4059,ES2004b.Mix-Headset,1853.873,1.212,MEE014,1855.085,ES2004b
4060,ES2004b.Mix-Headset,1858.376,1.944,FEE016,1860.32,ES2004b
4061,ES2004b.Mix-Headset,1860.799,0.632,MEO015,1861.431,ES2004b
4062,ES2004b.Mix-Headset,1879.536,10.341,MEE014,1889.877,ES2004b
4063,ES2004b.Mix-Headset,1888.476,21.652,FEE013,1910.128,ES2004b
4064,ES2004b.Mix-Headset,1891.344,0.672,MEE014,1892.016,ES2004b
4065,ES2004b.Mix-Headset,1897.036,0.9,MEE014,1897.936,ES2004b
4066,ES2004b.Mix-Headset,1900.432,0.936,MEE014,1901.368,ES2004b
4067,ES2004b.Mix-Headset,1900.433,1.069,MEO015,1901.502,ES2004b
4068,ES2004b.Mix-Headset,1904.784,0.669,MEE014,1905.453,ES2004b
4069,ES2004b.Mix-Headset,1908.944,8.4,MEE014,1917.344,ES2004b
4070,ES2004b.Mix-Headset,1918.176,2.928,FEE013,1921.104,ES2004b
4071,ES2004b.Mix-Headset,1919.108,1.756,MEE014,1920.864,ES2004b
4072,ES2004b.Mix-Headset,1922.4,0.523,FEE013,1922.923,ES2004b
4073,ES2004b.Mix-Headset,1922.496,3.998,MEO015,1926.494,ES2004b
4074,ES2004b.Mix-Headset,1925.143,4.697,MEE014,1929.84,ES2004b
4075,ES2004b.Mix-Headset,1925.822,0.9,FEE013,1926.722,ES2004b
4076,ES2004b.Mix-Headset,1927.696,2.009,FEE013,1929.705,ES2004b
4077,ES2004b.Mix-Headset,1927.712,0.564,MEO015,1928.276,ES2004b
4078,ES2004b.Mix-Headset,1930.72,1.952,FEE013,1932.672,ES2004b
4079,ES2004b.Mix-Headset,1932.736,6.982,MEE014,1939.718,ES2004b
4080,ES2004b.Mix-Headset,1933.882,0.534,FEE013,1934.416,ES2004b
4081,ES2004b.Mix-Headset,1936.053,0.858,FEE013,1936.911,ES2004b
4082,ES2004b.Mix-Headset,1939.352,23.144,FEE013,1962.496,ES2004b
4083,ES2004b.Mix-Headset,1939.724,0.808,MEO015,1940.532,ES2004b
4084,ES2004b.Mix-Headset,1939.792,1.2,FEE016,1940.992,ES2004b
4085,ES2004b.Mix-Headset,1941.288,0.808,MEE014,1942.096,ES2004b
4086,ES2004b.Mix-Headset,1953.184,0.711,FEE016,1953.895,ES2004b
4087,ES2004b.Mix-Headset,1954.704,0.336,MEO015,1955.04,ES2004b
4088,ES2004b.Mix-Headset,1959.23,0.634,FEE016,1959.864,ES2004b
4089,ES2004b.Mix-Headset,1962.44,15.284,FEE016,1977.724,ES2004b
4090,ES2004b.Mix-Headset,1965.871,1.06,FEE013,1966.931,ES2004b
4091,ES2004b.Mix-Headset,1966.084,0.513,MEE014,1966.597,ES2004b
4092,ES2004b.Mix-Headset,1976.641,2.143,FEE013,1978.784,ES2004b
4093,ES2004b.Mix-Headset,1977.148,0.884,MEO015,1978.032,ES2004b
4094,ES2004b.Mix-Headset,1979.853,1.035,FEE013,1980.888,ES2004b
4095,ES2004b.Mix-Headset,1982.288,23.729,MEO015,2006.017,ES2004b
4096,ES2004b.Mix-Headset,1991.408,1.328,MEE014,1992.736,ES2004b
4097,ES2004b.Mix-Headset,1995.472,0.4,FEE016,1995.872,ES2004b
4098,ES2004b.Mix-Headset,2003.192,2.514,FEE016,2005.706,ES2004b
4099,ES2004b.Mix-Headset,2004.971,0.965,MEE014,2005.936,ES2004b
4100,ES2004b.Mix-Headset,2005.92,0.64,FEE013,2006.56,ES2004b
4101,ES2004b.Mix-Headset,2007.228,4.621,MEO015,2011.849,ES2004b
4102,ES2004b.Mix-Headset,2012.428,6.582,MEO015,2019.01,ES2004b
4103,ES2004b.Mix-Headset,2013.015,0.809,FEE016,2013.824,ES2004b
4104,ES2004b.Mix-Headset,2013.516,2.164,FEE013,2015.68,ES2004b
4105,ES2004b.Mix-Headset,2015.84,0.63,FEE016,2016.47,ES2004b
4106,ES2004b.Mix-Headset,2019.693,0.643,MEE014,2020.336,ES2004b
4107,ES2004b.Mix-Headset,2019.71,3.922,MEO015,2023.632,ES2004b
4108,ES2004b.Mix-Headset,2023.829,0.715,FEE013,2024.544,ES2004b
4109,ES2004b.Mix-Headset,2024.8,2.783,MEO015,2027.583,ES2004b
4110,ES2004b.Mix-Headset,2026.344,3.976,FEE013,2030.32,ES2004b
4111,ES2004b.Mix-Headset,2031.381,9.963,FEE013,2041.344,ES2004b
4112,ES2004b.Mix-Headset,2040.254,1.121,MEO015,2041.375,ES2004b
4113,ES2004b.Mix-Headset,2043.002,15.926,FEE013,2058.928,ES2004b
4114,ES2004b.Mix-Headset,2051.052,1.928,MEO015,2052.98,ES2004b
4115,ES2004b.Mix-Headset,2059.376,1.594,FEE016,2060.97,ES2004b
4116,ES2004b.Mix-Headset,2060.134,6.346,FEE013,2066.48,ES2004b
4117,ES2004b.Mix-Headset,2066.958,1.603,MEO015,2068.561,ES2004b
4118,ES2004b.Mix-Headset,2067.776,1.568,FEE016,2069.344,ES2004b
4119,ES2004b.Mix-Headset,2069.488,0.448,MEE014,2069.936,ES2004b
4120,ES2004b.Mix-Headset,2069.631,3.153,MEO015,2072.784,ES2004b
4121,ES2004b.Mix-Headset,2074.08,9.803,MEO015,2083.883,ES2004b
4122,ES2004b.Mix-Headset,2082.784,3.473,FEE013,2086.257,ES2004b
4123,ES2004b.Mix-Headset,2086.747,34.517,FEE016,2121.264,ES2004b
4124,ES2004b.Mix-Headset,2089.959,1.153,MEO015,2091.112,ES2004b
4125,ES2004b.Mix-Headset,2095.566,0.579,MEE014,2096.145,ES2004b
4126,ES2004b.Mix-Headset,2110.528,1.268,MEO015,2111.796,ES2004b
4127,ES2004b.Mix-Headset,2121.325,17.346,FEE013,2138.671,ES2004b
4128,ES2004b.Mix-Headset,2127.332,0.524,MEE014,2127.856,ES2004b
4129,ES2004b.Mix-Headset,2127.776,0.592,FEE016,2128.368,ES2004b
4130,ES2004b.Mix-Headset,2130.704,0.536,FEE016,2131.24,ES2004b
4131,ES2004b.Mix-Headset,2133.051,0.677,FEE016,2133.728,ES2004b
4132,ES2004b.Mix-Headset,2137.959,17.801,FEE016,2155.76,ES2004b
4133,ES2004b.Mix-Headset,2142.718,0.996,FEE013,2143.714,ES2004b
4134,ES2004b.Mix-Headset,2153.216,0.544,FEE013,2153.76,ES2004b
4135,ES2004b.Mix-Headset,2154.528,7.136,MEO015,2161.664,ES2004b
4136,ES2004b.Mix-Headset,2158.621,0.709,FEE013,2159.33,ES2004b
4137,ES2004b.Mix-Headset,2159.276,0.699,MEE014,2159.975,ES2004b
4138,ES2004b.Mix-Headset,2159.344,0.564,FEE016,2159.908,ES2004b
4139,ES2004b.Mix-Headset,2160.344,0.539,FEE013,2160.883,ES2004b
4140,ES2004b.Mix-Headset,2161.904,0.889,FEE016,2162.793,ES2004b
4141,ES2004b.Mix-Headset,2162.51,0.598,FEE013,2163.108,ES2004b
4142,ES2004b.Mix-Headset,2162.8,2.043,MEO015,2164.843,ES2004b
4143,ES2004b.Mix-Headset,2164.614,3.146,FEE013,2167.76,ES2004b
4144,ES2004b.Mix-Headset,2167.824,13.936,FEE016,2181.76,ES2004b
4145,ES2004b.Mix-Headset,2168.593,0.816,FEE013,2169.409,ES2004b
4146,ES2004b.Mix-Headset,2174.791,0.597,MEO015,2175.388,ES2004b
4147,ES2004b.Mix-Headset,2182.336,13.849,FEE013,2196.185,ES2004b
4148,ES2004b.Mix-Headset,2188.469,1.119,FEE016,2189.588,ES2004b
4149,ES2004b.Mix-Headset,2190.096,0.899,FEE016,2190.995,ES2004b
4150,ES2004b.Mix-Headset,2194.032,6.88,FEE016,2200.912,ES2004b
4151,ES2004b.Mix-Headset,2202.304,4.544,FEE016,2206.848,ES2004b
4152,ES2004b.Mix-Headset,2206.707,9.217,FEE013,2215.924,ES2004b
4153,ES2004b.Mix-Headset,2208.768,0.384,FEE016,2209.152,ES2004b
4154,ES2004b.Mix-Headset,2211.52,0.64,FEE016,2212.16,ES2004b
4155,ES2004b.Mix-Headset,2213.44,4.672,FEE016,2218.112,ES2004b
4156,ES2004b.Mix-Headset,2216.539,0.917,MEE014,2217.456,ES2004b
4157,ES2004b.Mix-Headset,2216.545,9.661,FEE013,2226.206,ES2004b
4158,ES2004b.Mix-Headset,2226.689,8.93,FEE013,2235.619,ES2004b
4159,ES2004b.Mix-Headset,2235.072,6.896,FEE016,2241.968,ES2004b
4160,ES2004b.Mix-Headset,2237.088,0.368,FEE013,2237.456,ES2004b
4161,ES2004b.Mix-Headset,2239.128,1.353,FEE013,2240.481,ES2004b
4162,ES2004b.Mix-Headset,2248.688,1.265,MEO015,2249.953,ES2004b
4163,ES2004b.Mix-Headset,2249.488,7.456,FEE013,2256.944,ES2004b
4164,ES2004b.Mix-Headset,2252.736,0.368,MEO015,2253.104,ES2004b
4165,ES2004b.Mix-Headset,2255.696,7.619,FEE016,2263.315,ES2004b
4166,ES2004b.Mix-Headset,2259.075,1.877,FEE013,2260.952,ES2004b
4167,ES2004b.Mix-Headset,2261.968,6.512,FEE013,2268.48,ES2004b
4168,ES2004b.Mix-Headset,2264.925,2.867,MEO015,2267.792,ES2004b
4169,ES2004b.Mix-Headset,2265.392,0.976,MEE014,2266.368,ES2004b
4170,ES2004b.Mix-Headset,2270.032,13.84,FEE013,2283.872,ES2004b
4171,ES2004b.Mix-Headset,2285.888,0.816,FEE013,2286.704,ES2004b
4172,ES2004b.Mix-Headset,2289.824,4.414,FEE013,2294.238,ES2004b
4173,ES2004b.Mix-Headset,2290.079,1.489,MEO015,2291.568,ES2004b
4174,ES2004b.Mix-Headset,2292.048,0.792,FEE016,2292.84,ES2004b
4175,ES2004b.Mix-Headset,2293.984,6.096,FEE016,2300.08,ES2004b
4176,ES2004b.Mix-Headset,2294.446,0.85,MEO015,2295.296,ES2004b
4177,ES2004b.Mix-Headset,2294.986,0.732,MEE014,2295.718,ES2004b
4178,ES2004b.Mix-Headset,2300.096,3.808,FEE013,2303.904,ES2004b
4179,ES2004b.Mix-Headset,2305.392,0.288,FEE013,2305.68,ES2004b
4180,ES2004b.Mix-Headset,2307.079,2.713,FEE013,2309.792,ES2004b
4181,ES2004b.Mix-Headset,2308.48,0.588,FEE016,2309.068,ES2004b
4182,ES2004b.Mix-Headset,2311.584,7.016,FEE013,2318.6,ES2004b
4183,ES2004b.Mix-Headset,2318.482,0.83,FEE016,2319.312,ES2004b
4184,ES2004b.Mix-Headset,2319.296,0.559,FEE013,2319.855,ES2004b
4185,ES2004b.Mix-Headset,2322.56,1.712,FEE016,2324.272,ES2004b
4186,ES2004b.Mix-Headset,2323.024,1.534,MEO015,2324.558,ES2004b
4187,ES2004b.Mix-Headset,2323.753,2.247,FEE013,2326,ES2004b
4188,ES2004b.Mix-Headset,2325.28,1.842,FEE016,2327.122,ES2004b
4189,ES2004b.Mix-Headset,2325.384,1.48,MEO015,2326.864,ES2004b
4190,ES2004b.Mix-Headset,2329.264,0.592,MEO015,2329.856,ES2004b
4191,ES2004b.Mix-Headset,2330.368,1.168,FEE013,2331.536,ES2004b
4192,ES2004b.Mix-Headset,2333.312,4.128,FEE013,2337.44,ES2004b
4193,ES2004b.Mix-Headset,2339.232,2.979,FEE013,2342.211,ES2004b
4194,ES2004c.Mix-Headset,0,2.806,FEE013,2.806,ES2004c
4195,ES2004c.Mix-Headset,17.379,1.818,FEE016,19.197,ES2004c
4196,ES2004c.Mix-Headset,18.492,1.523,MEO015,20.015,ES2004c
4197,ES2004c.Mix-Headset,22.689,0.606,FEE016,23.295,ES2004c
4198,ES2004c.Mix-Headset,29.611,0.909,FEE013,30.52,ES2004c
4199,ES2004c.Mix-Headset,47.038,2.668,FEE013,49.706,ES2004c
4200,ES2004c.Mix-Headset,49.827,0.858,FEE016,50.685,ES2004c
4201,ES2004c.Mix-Headset,52.113,2.863,FEE013,54.976,ES2004c
4202,ES2004c.Mix-Headset,53.98,0.522,MEO015,54.502,ES2004c
4203,ES2004c.Mix-Headset,78.048,0.544,FEE013,78.592,ES2004c
4204,ES2004c.Mix-Headset,79.184,0.464,MEO015,79.648,ES2004c
4205,ES2004c.Mix-Headset,79.728,4.176,FEE013,83.904,ES2004c
4206,ES2004c.Mix-Headset,81.696,0.56,MEE014,82.256,ES2004c
4207,ES2004c.Mix-Headset,82.272,1.09,MEO015,83.362,ES2004c
4208,ES2004c.Mix-Headset,84.992,0.6,MEO015,85.592,ES2004c
4209,ES2004c.Mix-Headset,85.424,8.128,FEE013,93.552,ES2004c
4210,ES2004c.Mix-Headset,89.088,1.296,MEO015,90.384,ES2004c
4211,ES2004c.Mix-Headset,94.752,4.976,FEE013,99.728,ES2004c
4212,ES2004c.Mix-Headset,95.984,2.97,MEE014,98.954,ES2004c
4213,ES2004c.Mix-Headset,96.336,0.336,MEO015,96.672,ES2004c
4214,ES2004c.Mix-Headset,97.863,0.69,FEE016,98.553,ES2004c
4215,ES2004c.Mix-Headset,100.928,10.704,FEE013,111.632,ES2004c
4216,ES2004c.Mix-Headset,109.7,0.867,MEE014,110.567,ES2004c
4217,ES2004c.Mix-Headset,111.888,0.448,FEE016,112.336,ES2004c
4218,ES2004c.Mix-Headset,112.672,2.368,FEE013,115.04,ES2004c
4219,ES2004c.Mix-Headset,116.624,2.416,FEE013,119.04,ES2004c
4220,ES2004c.Mix-Headset,120.384,0.72,FEE013,121.104,ES2004c
4221,ES2004c.Mix-Headset,122.96,20.448,FEE013,143.408,ES2004c
4222,ES2004c.Mix-Headset,144.704,20.736,FEE013,165.44,ES2004c
4223,ES2004c.Mix-Headset,168.289,3.855,FEE013,172.144,ES2004c
4224,ES2004c.Mix-Headset,172.186,0.774,MEE014,172.96,ES2004c
4225,ES2004c.Mix-Headset,173.101,19.747,FEE013,192.848,ES2004c
4226,ES2004c.Mix-Headset,175.44,0.797,MEO015,176.237,ES2004c
4227,ES2004c.Mix-Headset,177.664,0.48,MEE014,178.144,ES2004c
4228,ES2004c.Mix-Headset,188.08,0.336,MEO015,188.416,ES2004c
4229,ES2004c.Mix-Headset,191.216,3.641,FEE016,194.857,ES2004c
4230,ES2004c.Mix-Headset,191.744,0.55,MEO015,192.294,ES2004c
4231,ES2004c.Mix-Headset,200.208,0.539,FEE013,200.747,ES2004c
4232,ES2004c.Mix-Headset,200.723,0.765,FEE016,201.488,ES2004c
4233,ES2004c.Mix-Headset,217.562,10.998,FEE016,228.56,ES2004c
4234,ES2004c.Mix-Headset,229.365,3.115,FEE016,232.48,ES2004c
4235,ES2004c.Mix-Headset,234.576,34.729,FEE016,269.305,ES2004c
4236,ES2004c.Mix-Headset,249.351,1.47,FEE013,250.821,ES2004c
4237,ES2004c.Mix-Headset,249.432,1.759,MEO015,251.191,ES2004c
4238,ES2004c.Mix-Headset,249.455,1.313,MEE014,250.768,ES2004c
4239,ES2004c.Mix-Headset,270.169,19.559,FEE016,289.728,ES2004c
4240,ES2004c.Mix-Headset,290.88,15.552,FEE016,306.432,ES2004c
4241,ES2004c.Mix-Headset,307.824,31.424,FEE016,339.248,ES2004c
4242,ES2004c.Mix-Headset,316,0.368,FEE013,316.368,ES2004c
4243,ES2004c.Mix-Headset,340.068,16.94,FEE016,357.008,ES2004c
4244,ES2004c.Mix-Headset,356.875,0.438,MEO015,357.313,ES2004c
4245,ES2004c.Mix-Headset,357.232,3.008,FEE013,360.24,ES2004c
4246,ES2004c.Mix-Headset,360.64,0.364,MEO015,361.004,ES2004c
4247,ES2004c.Mix-Headset,361.472,2.673,FEE013,364.145,ES2004c
4248,ES2004c.Mix-Headset,363.44,1.82,MEO015,365.26,ES2004c
4249,ES2004c.Mix-Headset,364.113,2.188,MEE014,366.301,ES2004c
4250,ES2004c.Mix-Headset,365.281,4.359,FEE016,369.64,ES2004c
4251,ES2004c.Mix-Headset,367.419,2.101,FEE013,369.52,ES2004c
4252,ES2004c.Mix-Headset,370.96,2.176,FEE013,373.136,ES2004c
4253,ES2004c.Mix-Headset,380.837,1.06,FEE016,381.897,ES2004c
4254,ES2004c.Mix-Headset,380.912,2.672,MEE014,383.584,ES2004c
4255,ES2004c.Mix-Headset,388.496,1.296,FEE013,389.792,ES2004c
4256,ES2004c.Mix-Headset,389.904,0.896,MEE014,390.8,ES2004c
4257,ES2004c.Mix-Headset,390.944,5.206,FEE013,396.15,ES2004c
4258,ES2004c.Mix-Headset,393.872,2.064,FEE016,395.936,ES2004c
4259,ES2004c.Mix-Headset,402.936,1.786,MEE014,404.722,ES2004c
